,name,size,price,reviews,rating,category,profit
5576,Retro City Rampage DX,15.611904,4.99,68,4.5,Games,339.32
5577,Masks - MSQRD Edition,13.21472,0.99,0,0.0,Photo & Video,0.0
5578,Skippy Box,80.876544,0.0,130,4.5,Games,0.0
5579,ThemeOut,91.664384,0.0,612,2.5,Utilities,0.0
5580,Pupoji - Cute Dog Emoji Keyboard Puppy Face Emojis,61.04064,0.99,0,0.0,Entertainment,0.0
5581,Hexavoid,89.885696,0.0,386,4.5,Games,0.0
5582,Devil Tower 2,101.798912,0.99,0,0.0,Games,0.0
5583,Flippy - Star in famous clips!,85.392384,0.99,134,4.0,Photo & Video,132.66
5584,"人気の動画まとめてみた。""for YouTube""",8.467456,0.0,0,0.0,Entertainment,0.0
5585,Go Surf - The Endless Wave Runner,228.620288,0.0,68,4.0,Games,0.0
5586,Heavy Metal Emoji Keyboard,62.24896,0.99,51,3.5,Entertainment,50.49
5587,Restaurant DASH with Gordon Ramsay,174.926848,0.0,21804,4.5,Games,0.0
5588,【謎解き】自称カノジョからの病みすぎメッセージ,16.397312,0.0,1,4.0,Book,0.0
5589,おかんからのメッセ - ほのぼの謎解きゲーム,30.749696,0.0,1,5.0,Book,0.0
5590,箱庭シティ鉄道,210.57536,5.99,0,0.0,Games,0.0
5591,Escape Alice House2,56.38144,0.0,8,4.5,Games,0.0
5592,Super Slime Blitz – Gumball Endless Arcade Climber,338.22208,0.0,668,4.5,Games,0.0
5593,Fold+,55.095296,1.99,4,3.5,Games,7.96
5594,Talking Tom Gold Run: Fun & Endless Running Game,202.54208,0.0,18733,4.5,Games,0.0
5595,ドリブルの達人,20.414464,0.0,0,0.0,Games,0.0
5596,非诚勿扰-中国最大免费婚恋交友平台,12.932096,0.0,3,3.5,Social Networking,0.0
5597,小学館 オックスフォード 英語コロケーション辞典,72.013824,22.99,0,0.0,Reference,0.0
5598,Great App for Who is Your Daddy version,22.63552,0.99,103,1.5,Reference,101.97
5599,洋葱圈—正经人的不正经聊天工具,101.316608,0.0,0,0.0,Social Networking,0.0
5600,Shield Designer for Minecraft,20.52608,0.99,17,2.5,Games,16.83
5601,Activity++,2.604032,2.99,131,4.5,Health & Fitness,391.69000000000005
5602,心の美男美女診断,15.053824,0.0,0,0.0,Entertainment,0.0
5603,VR Roller Coaster,240.964608,0.0,67,3.5,Games,0.0
5604,Live.me – Live Video Chat & Make Friends Nearby,163.832832,0.0,14724,4.5,Social Networking,0.0
5605,Levels - Addictive Puzzle Game,89.965568,0.0,7,4.0,Games,0.0
5606,現金製造ロボ -毎日コツコツ3万円稼ぐ-,29.755392,0.0,0,0.0,Finance,0.0
5607,Zen,58.14272,0.0,298,4.5,Health & Fitness,0.0
5608,NumberQ,71.36256,0.0,0,0.0,Games,0.0
5609,BLOCK(ブロック) -ぼくの箱庭【3D】-,210.988032,0.0,0,0.0,Games,0.0
5610,Tap Tap Trillionaire,142.701568,0.0,1595,4.5,Games,0.0
5611,YANKAI'S TRIANGLE,58.1376,1.99,61,4.5,Games,121.39
5612,Thomas & Friends™: Read & Play,83.994624,0.0,30,4.0,Entertainment,0.0
5613,Golf Ball Locator,3.899392,3.99,38,2.0,Sports,151.62
5614,The Bug Butcher,720.882688,3.99,153,4.0,Games,610.47
5615,Riptide GP: Renegade,107.640832,2.99,412,4.5,Games,1231.88
5616,Steve - The Jumping Dinosaur Widget Arcade Game,26.888192,0.0,7751,4.5,Games,0.0
5617,出会い系無料で遊べるsnsアプリ内緒チャットトーク,14.261248,0.0,0,0.0,Social Networking,0.0
5618,Messenger for WhatsApp - Pro App,0.709632,1.99,6,2.5,Business,11.94
5619,迷你屠龙传(1.76经典休闲挂机版),34.243584,0.99,1,5.0,Games,0.99
5620,Versus - Multiplayer Game (2 players),60.761088,0.0,1,5.0,Games,0.0
5621,iLive Pro - Live Wallpapers for iPhone 7,1.700864,0.99,9,3.0,Lifestyle,8.91
5622,Bow Hunt Simulator,52.435968,1.99,8,2.5,Sports,15.92
5623,TohTum,75.922432,0.0,110,4.0,Games,0.0
5624,Ball Tower,124.923904,0.0,67,3.5,Games,0.0
5625,Ｘ:15秒の人気 アクション ゲーム,131.354624,0.0,0,0.0,Games,0.0
5626,Farming PRO 2016,340.319232,4.99,133,4.0,Games,663.6700000000001
5627,Lewandowski: Football Star,337.468416,0.0,385,5.0,Games,0.0
5628,Dino Tales Jr – storytelling for young minds,261.07392,2.99,19,3.0,Education,56.81
5629,Catholic Emoji,15.93856,1.99,26,3.0,Lifestyle,51.74
5630,Growing Pug,54.92224,0.99,1194,4.0,Games,1182.06
5631,ThemeWave,7.177216,3.99,24,1.0,Lifestyle,95.76
5632,スマイルパーク 〜らくらく放置系遊園地ゲーム〜,100.164608,0.0,0,0.0,Games,0.0
5633,"Hair Fashion™ - Girls Makeup, Dressup and Makeover Games",100.937728,0.0,197,4.0,Games,0.0
5634,Horror Story 2016　こわい話,29.597696,0.0,0,0.0,Book,0.0
5635,Test your color IQ！カラーIQ診断テスト,16.444416,0.0,0,0.0,Entertainment,0.0
5636,Toca Dance Free,87.115776,0.0,149,4.0,Education,0.0
5637,Battlefleet Gothic: Leviathan,420.435968,9.99,147,4.0,Games,1468.53
5638,Grim Tales: Threads of Destiny - A Hidden Object Mystery (Full),847.803392,6.99,70,4.5,Games,489.3
5639,Wonderball - One Touch Endless Ball Arcade Action,192.52736,0.0,180,4.5,Games,0.0
5640,Chimeras: The Signs of Prophecy - A Hidden Object Adventure (Full),639.434752,6.99,71,4.5,Games,496.29
5641,Fill - one-line puzzle game,72.433664,0.0,15,4.5,Games,0.0
5642,陌爱-最in全民交友神器！同城寂陌陌生帅哥美女视频聊天约会平台,30.503936,0.0,0,0.0,Lifestyle,0.0
5643,感動アプリ！無料ゲーム Japanese Gacha,77.325312,0.0,3,4.0,Games,0.0
5644,Behind You!!,52.901888,0.0,40,5.0,Games,0.0
5645,Dead In Bermuda,615.60832,4.99,24,3.5,Games,119.76
5646,Teenage Mutant Ninja Turtles: Half-Shell Heroes,357.215232,3.99,20,4.0,Education,79.80000000000001
5647,Marmiton Twist,32.745472,0.0,2,4.5,Food & Drink,0.0
5648,"That Dragon, Cancer",3856.5888,4.99,132,4.5,Games,658.6800000000001
5649,My Boo Town - Create your own Village of Boos,118.08768,0.0,1829,4.5,Games,0.0
5650,OctoPie - a Game Shakers App,264.45312,0.0,374,4.0,Games,0.0
5651,Gboard — a new keyboard from Google,125.534208,0.0,8873,4.0,Utilities,0.0
5652,Aeronaut,76.222464,0.0,15,3.5,Games,0.0
5653,陌爱神器-不闲聊！陌生人快速约见面平台,44.841984,0.0,0,0.0,Social Networking,0.0
5654,slither.io,32.516096,0.0,107817,3.5,Games,0.0
5655,陌恋-同城高颜值寂寞美女帅哥激情交友聊天神器！,28.471296,0.0,1,1.0,Lifestyle,0.0
5656,心がラクになる後ろ向き名言100選,93.907968,0.0,0,0.0,Book,0.0
5657,MOBIUS FINAL FANTASY,138.04544,0.0,3640,4.5,Games,0.0
5658,"Princess Pet Palace: Royal Pony - Pet Care, Play & Dress Up",194.27328,0.0,74,4.5,Games,0.0
5659,出会うカメ,67.683328,0.0,0,0.0,Games,0.0
5660,Kids Play Club - Fun Games & Activities,119.28576,0.0,73,4.0,Games,0.0
5661,The Hero Project: Redemption Season,39.504896,4.99,183,4.5,Games,913.1700000000001
5662,"Play-Doh TOUCH - Shape, Scan, Explore",323.98848,0.0,126,3.5,Games,0.0
5663,Back To Square One,128.863232,0.0,310,4.5,Games,0.0
5664,Pixel Cup Soccer 16,66.97472,2.99,1024,4.5,Games,3061.76
5665,Puzzle Game for Brain Training -KITINTO-,108.787712,0.0,0,0.0,Games,0.0
5666,"real happy majiang-all stars majiang,mahjong",74.841088,0.0,0,0.0,Games,0.0
5667,Mr.Luma's Super Flight,60.838912,0.99,0,0.0,Education,0.0
5668,MobileFamilyTree 8,71.076864,17.99,19,3.5,Productivity,341.80999999999995
5669,お解きなさい！,9.191424,0.0,0,0.0,Book,0.0
5670,Pixelgrams: Pixel Puzzles,83.761152,0.0,156,4.0,Games,0.0
5671,Monster Super League,163.893248,0.0,10368,5.0,Games,0.0
5672,Dark Souls III Map Companion,38.6048,2.99,11,3.5,Reference,32.89
5673,One Fish Two Fish Red Fish Blue Fish - Read & Learn - Dr. Seuss,61.212672,3.99,13,4.5,Book,51.870000000000005
5674,Horton Hears a Who! - Read & Play - Dr. Seuss,93.196288,3.99,5,4.5,Book,19.950000000000003
5675,Vice Lipstick,142.598144,0.0,31,3.5,Lifestyle,0.0
5676,UA Shop by Under Armour,202.31168,0.0,741,4.5,Shopping,0.0
5677,Albert & Otto,262.772736,1.99,62,3.0,Games,123.38
5678,Monster Girls Creator Catch em for Pokémon fans,87.51104,0.0,2374,4.5,Games,0.0
5679,Flying Car Driving Simulator Free: Extreme Muscle Car - Airplane Flight Pilot,69.772288,0.0,1882,4.5,Games,0.0
5680,Soccer Hit,175.507456,0.0,309,4.0,Games,0.0
5681,豪快ショット連発！爽快卓球ゲーム「サァァァ！」,43.154432,0.0,0,0.0,Sports,0.0
5682,Eyes Cube,120.737792,0.0,69,4.0,Games,0.0
5683,妖怪别跑,205.922304,0.99,0,0.0,Games,0.0
5684,カテエネ×Shufoo！,6.21056,0.0,0,0.0,Lifestyle,0.0
5685,レアジョブ瞬間中学英単語 | リスニングやTOEICの基礎学力にも,90.980352,0.0,0,0.0,Education,0.0
5686,Dice Mania - Play Free Online Classic Board Game with Friends,50.235392,0.0,20,4.5,Games,0.0
5687,Coloring Book for Me - Coloring pages for adults,109.35808,0.0,7692,4.5,Entertainment,0.0
5688,Incredibox,66.006016,3.99,472,4.5,Games,1883.2800000000002
5689,Civil War: 1861,203.193344,1.99,6,5.0,Games,11.94
5690,PewDiePie's Tuber Simulator,266.766336,0.0,90851,5.0,Games,0.0
5691,Master For Minecraft Pocket Edition - Ultimate Guide For PE,12.679168,1.99,195,4.0,Utilities,388.05
5692,TRUMP'S WALL - Build it Huge,54.270976,0.0,1278,4.0,Games,0.0
5693,輪ゴムでシュート！ - 無料で遊べるミニゲーム,301.379584,0.0,0,0.0,Games,0.0
5694,Simple Habit,134.46656,0.0,2494,5.0,Health & Fitness,0.0
5695,2代目 Nソウル みそぽん,21.346304,0.0,0,0.0,Games,0.0
5696,SteamWorld Heist,242.65728,9.99,277,4.5,Games,2767.23
5697,Sugar Slide: The Path Home,166.04672,0.0,365,4.5,Games,0.0
5698,Through The Fog!,186.491904,0.0,216,4.0,Games,0.0
5699,Escape from the wedding hall.,108.348416,0.0,9,4.0,Games,0.0
5700,Moomijis Moomin Stickers,19.173376,0.99,5,3.0,Utilities,4.95
5701,"Girls PJ Party - Dress Up, Spa & Fun",253.24544,0.0,621,4.0,Games,0.0
5702,Extreme Heavy Trucker Parking Simulator,224.924672,0.0,44,4.0,Games,0.0
5703,Krome Studio Service Plus,32.825344,1.99,269,3.5,Photo & Video,535.31
5704,Impossible Goal 3D,179.884032,0.0,0,0.0,Games,0.0
5705,DARUMA -目玉を転がして入れてください-,132.957184,0.0,0,0.0,Games,0.0
5706,はじめん　～はじめとつくる動画生活～,172.704768,0.0,0,0.0,Games,0.0
5707,A New Life,105.39008,0.99,17,3.0,Games,16.83
5708,Notice for smartwatch,1.04448,4.99,146,1.0,Utilities,728.5400000000001
5709,Quiz Tales,239.486976,0.0,129,4.0,Games,0.0
5710,"Pony Princess Academy - Dress Up, Style, Feed & Care for Ponies Game",246.378496,0.0,168,4.5,Games,0.0
5711,"Dream Diary - My Life, My Adventure!",83.22048,0.0,390,4.0,Games,0.0
5712,Baby Twins - Terrible Two,121.673728,0.0,710,4.0,Games,0.0
5713,Daddy's Little Helper - Messy Home Adventure,106.568704,0.0,270,4.0,Games,0.0
5714,Candy Makeup - Sweet Salon Game for Girls,127.670272,0.0,575,4.0,Games,0.0
5715,Candy's Carnival,113.391616,0.0,86,4.0,Games,0.0
5716,"iAnnotate 4 - read, markup and share PDFs and more",29.554688,9.99,353,3.5,Productivity,3526.4700000000003
5717,NFL Draft - Fan Mobile Pass,62.57664,0.0,32,2.0,Sports,0.0
5718,The Secret Elevator,1395.615744,0.99,64,3.5,Games,63.36
5719,Steppy Pants,166.893568,0.0,12506,4.5,Games,0.0
5720,BOO! - Video chat camera with filters & stickers,112.069632,0.0,1805,4.0,Social Networking,0.0
5721,更加令人感动的养成游戏「昭和杂货店物语２」,227.135488,0.0,87,5.0,Games,0.0
5722,Kungfu Street-Ultimate Fight,25.918464,0.0,0,0.0,Games,0.0
5723,US Presidential Election 2016 - Polls,41.6,0.0,28,1.5,News,0.0
5724,It's a Space Thing,54.069248,0.0,145,4.5,Games,0.0
5725,Cleanz - Clean up Your Photo Library,12.622848,1.99,12,3.5,Photo & Video,23.88
5726,Lifeline: Whiteout,71.406592,1.99,4327,4.5,Games,8610.73
5727,成金電鉄-超ハマる放置系ゲーム,472.088576,0.0,0,0.0,Games,0.0
5728,冒険ディグディグ（ドット絵ｘ放置ｘ冒険RPG）,58.17856,0.0,0,0.0,Games,0.0
5729,Pokémon GO,290.762752,0.0,257627,3.0,Games,0.0
5730,Flappy Hoopers: The Shooting Basketball Players,21.773312,0.0,216,4.5,Games,0.0
5731,Goo Saga,121.143296,1.99,20,3.5,Games,39.8
5732,Championship Manager 17,82.527232,0.0,154,4.0,Games,0.0
5733,Block Sky War (Luck of the Draw) : Mini Game With Worldwide Multiplayer,108.449792,0.99,67,4.0,Games,66.33
5734,"SwapperFace - Face Swap Free, Live Mask Effects",117.94944,0.0,2,4.5,Photo & Video,0.0
5735,Melody Jams,232.676352,2.99,81,4.0,Games,242.19000000000003
5736,FIFA Mobile Soccer,87.40864,0.0,15365,4.0,Games,0.0
5737,脱出ゲーム　Night Room,218.039296,0.0,1,5.0,Games,0.0
5738,Hoverboard Simulator - Night Drive,23.927808,0.0,360,3.5,Games,0.0
5739,高清影视-大片免费天天看,18.254848,0.0,0,0.0,Utilities,0.0
5740,Smart Baby ABC Games: Toddler Kids Learning Apps,41.485312,2.99,6,5.0,Games,17.94
5741,VR RollerCoaster for Cardboard,127.228928,2.99,7,4.5,Games,20.93
5742,无双小师妹-登录送橙将,681.596928,0.0,0,0.0,Games,0.0
5743,Roof Jumping 3 Stunt Driver Parking Simulator an Extreme Real Car Racing Game,283.409408,0.0,88,4.0,Games,0.0
5744,My PlayHome Hospital,221.88032,2.99,689,4.5,Entertainment,2060.11
5745,Survivor: Prologue,55.82336,0.0,2,5.0,Games,0.0
5746,Crazy Love Story - Wedding Dreams,135.12704,0.0,337,4.0,Games,0.0
5747,Nike+,149.407744,0.0,5464,5.0,Shopping,0.0
5748,Make7! Hexa Puzzle,112.582656,0.0,3336,4.5,Games,0.0
5749,KIXIFY - Buy & Sell Sneakers,50.725888,0.0,1735,5.0,Shopping,0.0
5750,Block! Hexa Puzzle,132.425728,0.0,28524,4.5,Games,0.0
5751,ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,8.456192,0.0,13,5.0,Social Networking,0.0
5752,【完全無料】おとな専用！出会い掲示板,3.217408,0.0,0,0.0,Social Networking,0.0
5753,大学生のための時間割,30.629888,0.0,0,0.0,Education,0.0
5754,秒速,13.033472,0.0,0,0.0,Games,0.0
5755,スカッと！脳トレ！ピッといん〜頭がよくなるブロックパズルゲーム〜,34.93376,0.0,0,0.0,Games,0.0
5756,Rio 2016 Olympic Games,237.57824,0.0,1850,4.5,Games,0.0
5757,You勇者 -HIKAKINとSEIKIN(ヒカキンとセイキン)と無料ロールプレイング,45.509632,0.0,0,0.0,Games,0.0
5758,Ninja Dude vs Zombies - endless tap 'n' slash zombie arcade game,83.969024,0.0,104,4.0,Games,0.0
5759,Football Manager Mobile 2017,1249.507328,8.99,55,4.0,Games,494.45
5760,Football Manager Touch 2017,3465.45152,19.99,61,4.0,Games,1219.3899999999999
5761,The Infinite Arcade by Tinybop,211.762176,2.99,75,4.0,Education,224.25000000000003
5762,Vectradius,24.117248,0.99,70,4.5,Games,69.3
5763,Cognition Game,183.614464,2.99,18,4.5,Games,53.82000000000001
5764,Go Pug Go,65.866752,0.0,184,4.5,Games,0.0
5765,ぷかぷか,16.136192,0.0,0,0.0,Games,0.0
5766,ゲームセンター倶楽部,111.177728,5.99,1,5.0,Games,5.99
5767,Princess Libby's Perfect Beach Day,139.961344,0.0,98,3.5,Games,0.0
5768,任务客,28.39552,0.0,0,0.0,Entertainment,0.0
5769,Evo Explores,165.36064,1.99,81,4.5,Games,161.19
5770,Cheer Updates,33.499136,1.99,98,2.0,Sports,195.02
5771,Caterzillar,73.056256,2.99,256,4.5,Games,765.44
5772,Lifeline: Crisis Line,69.20192,1.99,167,4.0,Games,332.33
5773,口袋电玩-经典街机游戏真人秀版•玩转全民疯狂欢乐火拼炸诈扎金花送斗牛牛麻将VIP,45.176832,0.0,0,0.0,Games,0.0
5774,彩库宝典-【官方版】,57.025536,0.0,0,0.0,Reference,0.0
5775,蜀山诛魔纪-古装恋爱仙侠动作手游·MMO端游品质,322.576384,0.0,1,5.0,Games,0.0
5776,もじさがし,23.53664,0.0,0,0.0,Games,0.0
5777,Google Allo — smart messaging,171.962368,0.0,862,3.5,Social Networking,0.0
5778,Coin Dozer: Casino,151.451648,0.0,2024,5.0,Games,0.0
5779,Apple TV Remote,12.637184,0.0,1651,2.5,Entertainment,0.0
5780,Google Duo - simple video calling,44.514304,0.0,1033,4.0,Social Networking,0.0
5781,Battleborn® Tap,127.321088,0.0,1974,4.5,Games,0.0
5782,【完全無料】ソク出会える！ひみつフレ探し掲示板,13.287424,0.0,0,0.0,Social Networking,0.0
5783,Steps! - Hardest Action Game Ever!,94.79168,0.0,13,4.5,Games,0.0
5784,Fish Mania™,141.017088,0.0,6038,5.0,Games,0.0
5785,MagiMobile – Mighty Magiswords Collection App,149.731328,0.0,553,3.5,Entertainment,0.0
5786,Tap Tap Builder,148.815872,0.0,999,4.5,Games,0.0
5787,Servers the Hunger Games Edition for Minecraft Pocket (PvP Multiplayer Servers for PE),8.644608,1.99,89,3.5,Utilities,177.10999999999999
5788,S ou SS,4.824064,2.99,0,0.0,Education,0.0
5789,Slots: Hot Vegas Slot Machines - Free Slot Games,163.115008,0.0,3938,5.0,Games,0.0
5790,Trump On The Run,84.445184,0.0,2025,3.5,Games,0.0
5791,Beyond 14,99.192832,0.0,426,4.5,Games,0.0
5792,Basketball Free Throw,111.248384,0.0,24,4.0,Games,0.0
5793,NOW直播—腾讯旗下全民直播平台,113.596416,0.0,0,0.0,Social Networking,0.0
5794,Tina's Diary: Spring Outing,97.122304,0.0,134,4.5,Games,0.0
5795,CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,11.585536,0.99,287,3.5,Entertainment,284.13
5796,Diced - A Simple Puzzle Dice Game,54.171648,0.0,53,4.5,Games,0.0
5797,ぱちモンパズル〜簡単無料パズルRPGゲーム,66.735104,0.0,0,0.0,Games,0.0
5798,Tomb Journey (Ancient ruins fantasy adventure),77.17888,0.99,126,5.0,Games,124.74
5799,VEHICLES & WEAPONS MODS for Minecraft Pc Guide,24.669184,1.99,450,4.0,Entertainment,895.5
5800,Deer Calls & Deer Sounds for Deer Hunting - BLUETOOTH COMPATIBLE,53.362688,2.99,1,4.0,Sports,2.99
5801,Clash of Queens: Dragons Rise,167.815168,0.0,820,4.5,Games,0.0
5802,Fancy Cakes - Endless Tasty Puzzle,209.037312,0.0,147,4.5,Games,0.0
5803,Mad City Gangs: Nice City,164.1472,0.0,294,2.5,Games,0.0
5804,Juggernaut Champions,146.553856,0.0,1193,4.5,Games,0.0
5805,Sweet Princess Makeup Party - Girls Dressup Games,95.408128,0.0,109,4.0,Games,0.0
5806,50 50 - The Addictive Slicing Game,245.484544,0.0,2998,4.5,Games,0.0
5807,Raccoon Pizza Rush,253.734912,0.0,69,4.5,Games,0.0
5808,Flying Police Car Driving Simulator Free: Criminal Craft Chase,70.970368,0.0,422,4.0,Games,0.0
5809,First Year Demons,68.43392,1.99,9,2.0,Games,17.91
5810,Trolls: Crazy Party Forest!,312.641536,0.0,1260,4.0,Games,0.0
5811,VR Flight Simulator for Google Cardboard,73.867264,0.0,180,3.0,Games,0.0
5812,My Town : Wedding Day,409.982976,2.99,95,4.0,Entertainment,284.05
5813,Mahjong Treasure Quest,122.580992,0.0,6557,4.5,Games,0.0
5814,Sushi Go!,89.6,4.99,145,4.5,Games,723.5500000000001
5815,Jumpy Tree,184.512512,0.0,160,4.5,Games,0.0
5816,BBC Colouring: Doctor Who,91.060224,1.99,19,3.0,Entertainment,37.81
5817,Iron Maiden: Legacy of the Beast,270.031872,0.0,2152,4.5,Games,0.0
5818,女子力たったの５、ゴミずら◇恋愛xイケメン育成+放置げー！無料の育成・恋愛・放置ゲーム～,61.91104,0.0,0,0.0,Games,0.0
5819,ダニエル！！今はフリーキック中よ！,130.876416,0.0,0,0.0,Games,0.0
5820,Princess Swimming & Spa - Girls Beauty Game FREE,72.358912,0.0,21,4.0,Games,0.0
5821,"Slots Real Las Vegas - Free Casino Slot Machine Games - Bet, Spin and Win Jackpot & Bonus",60.484608,0.0,115,4.5,Games,0.0
5822,Craftmoji - the cute craft sticker App,39.272448,0.99,27,1.5,Entertainment,26.73
5823,Todrick,18.373632,0.99,1,5.0,Social Networking,0.99
5824,魔灵觉醒（王者归来）- 3D新职业魔剑士降临,362.543104,0.0,0,0.0,Games,0.0
5825,脱出ゲーム　研究所からの脱出,177.69472,0.0,1,1.0,Games,0.0
5826,Crazy Craft Mod Guide for Minecraft Pc :Complete and Ultimate for Players,64.715776,1.99,69,1.5,Games,137.31
5827,VR Viewer,45.782016,0.99,14,3.0,Photo & Video,13.86
5828,Sports Hero,80.888832,0.0,343,4.0,Games,0.0
5829,Heuristic Shakespeare - The Tempest,233.176064,5.99,85,5.0,Education,509.15000000000003
5830,DM2 - The Drum Machine,93.433856,4.99,40,4.5,Music,199.60000000000002
5831,Color Dotz,17.227776,0.0,326,3.5,Games,0.0
5832,"Warhammer 40,000: Regicide",754.333696,0.99,157,3.5,Games,155.43
5833,ビッグバン チャット-友達作り ひま友チャット,44.26752,0.0,0,0.0,Entertainment,0.0
5834,Treasure Buster,41.987072,0.99,53,4.5,Games,52.47
5835,东西战神,352.692224,0.0,0,0.0,Games,0.0
5836,Tap Smiths,141.621248,0.0,5112,4.5,Games,0.0
5837,ひとたがやし,56.503296,0.0,0,0.0,Games,0.0
5838,Dead Reckoning: The Crescent Case - A Mystery Hidden Object Game (Full),967.158784,6.99,58,4.0,Games,405.42
5839,Mahjong Solitaire Star! Your Favorite Game!,60.092416,0.0,2731,4.5,Games,0.0
5840,Punished Talents: Stolen Awards HD - A Mystery Hidden Object Game (Full),926.931968,6.99,45,3.5,Games,314.55
5841,European Mystery: Flowers of Death HD (Full),1131.86816,6.99,68,3.5,Games,475.32
5842,Sable Maze: Soul Catcher HD - A Mystery Hidden Object Game (Full),1233.047552,6.99,38,3.5,Games,265.62
5843,PP基金理财-灵活存取的高收益金融理财平台,29.420544,0.0,0,0.0,Finance,0.0
5844,Alternative Girls,207.391744,0.0,29,5.0,Games,0.0
5845,Dropple,204.987392,0.0,243,4.5,Games,0.0
5846,Magic Legion - Age of Heroes,238.582784,0.0,517,4.5,Games,0.0
5847,He-Man™ Tappers of Grayskull™,446.764032,0.0,2190,4.5,Games,0.0
5848,のび毛,30.200832,0.0,0,0.0,Games,0.0
5849,Dinotrux: Trux It Up!,377.004032,1.99,34,4.0,Entertainment,67.66
5850,Trailer Truck Parking with Real City Traffic Car Driving Sim,341.624832,0.0,173,4.5,Games,0.0
5851,BiBi娱乐社区 - 好玩的游戏都在这里！,50.778112,0.0,0,0.0,Social Networking,0.0
5852,Castles of Mad King Ludwig,89.542656,6.99,272,4.5,Games,1901.28
5853,Dots & Co: A New Puzzle Adventure,180.67968,0.0,10693,4.5,Games,0.0
5854,Blocko.,20.145152,1.99,182,4.0,Games,362.18
5855,Jigsaw Puzzle for Brain Training -PITATOY-,92.101632,0.0,0,0.0,Games,0.0
5856,Solitaire ∞,67.928064,0.0,2865,5.0,Games,0.0
5857,enzo!,13.344768,1.99,220,3.5,Games,437.8
5858,Cars & Vehicles Puzzle Game for toddlers HD - Children's Smart Educational Transport puzzles for kids 2+,49.201152,2.99,2,3.0,Games,5.98
5859,多融理财(Pro版)-12%高收益理财投资平台,28.964864,0.0,0,0.0,Finance,0.0
5860,Music and Chill,28.763136,0.0,135,4.0,Music,0.0
5861,HorseMoji: Equestrian Emoji,16.315392,1.99,58,2.0,Entertainment,115.42
5862,Curious George Train Adventures,204.338176,0.99,26,3.5,Education,25.74
5863,Gmojiz,73.951232,1.99,95,3.0,Entertainment,189.05
5864,Pikazo – AI art that YOU control,84.549632,0.0,56,4.0,Photo & Video,0.0
5865,OffRoad Drive Desert,341.455872,1.99,46,4.0,Games,91.54
5866,Hidden Expedition: Dawn of Prosperity - A Mystery Hidden Object Game (Full),862.396416,6.99,58,4.5,Games,405.42
5867,Bud Farm: Grass Roots,65.891328,0.0,6523,4.5,Games,0.0
5868,少年勇者团 (Combo Warrior)-日系Q萌即时战斗消除RPG手游,576.397312,0.0,0,0.0,Games,0.0
5869,My Majesty,200.2944,0.0,140,3.0,Games,0.0
5870,Police Sniper Prison Guard,225.862656,0.0,349,4.0,Games,0.0
5871,Mystery Trackers: Paxton Creek Avengers - A Mystery Hidden Object Game (Full),1008.60928,6.99,67,4.0,Games,468.33000000000004
5872,Aurora - Puzzle Adventure,111.93856,1.99,31,4.5,Games,61.69
5873,TLC GO - Watch Full Episodes and Live TV,32.314368,0.0,708,3.0,Entertainment,0.0
5874,Starbucks Keyboard,36.112384,0.0,457,3.0,Food & Drink,0.0
5875,Mystery Case Files: Ravenhearst Unlocked - A Hidden Object Adventure (Full),1354.63424,6.99,82,4.5,Games,573.1800000000001
5876,Lush Cosmetics,51.459072,0.0,164,4.0,Shopping,0.0
5877,Billiards8 (8 Ball & Mission),315.748352,0.0,0,0.0,Games,0.0
5878,The Island:Brave Heart,175.84128,0.99,7,3.0,Games,6.93
5879,Spot the Difference!診断テスト,16.202752,0.0,0,0.0,Entertainment,0.0
5880,Catch the Bus,371.298304,0.0,10,3.0,Games,0.0
5881,Worm.is: The Game,81.690624,0.0,1433,4.5,Games,0.0
5882,Civil War: Bloody April,228.435968,1.99,24,2.0,Games,47.76
5883,Runaway Toad,235.554816,2.99,22,4.0,Games,65.78
5884,Snake Slither Run - Hungry Worm Eat Color Dot,35.186688,0.0,9034,4.5,Games,0.0
5885,Skateboard Party 3 ft. Greg Lutzka,1478.030336,1.99,36,4.5,Games,71.64
5886,ピンポンカーブ  君の反射神経Lvはいくつ？  #天才求ム,128.06656,0.0,0,0.0,Games,0.0
5887,Relay – Multiple Location Maps,20.145152,1.99,17,3.5,Travel,33.83
5888,Brake or Break,82.316288,0.0,5,5.0,Games,0.0
5889,Las Vegas Valet Limo and Sports Car Parking,250.655744,0.0,220,4.5,Games,0.0
5890,Fit 私人健身教练-超有效的健康运动减肥软件,119.980032,0.0,0,0.0,Health & Fitness,0.0
5891,Escape from the Art Gallery.,110.124032,0.0,7,4.0,Games,0.0
5892,Rule with an Iron Fish: A Pirate Fishing RPG,100.349952,2.99,286,5.0,Games,855.1400000000001
5893,Winter Fugitives 2: Chronicles,166.257664,0.0,111,4.0,Games,0.0
5894,Pan Book 3: Key to the Capitol,805.970944,5.99,1,5.0,Book,5.99
5895,PAC-MAN Pop,247.194624,0.0,1000,4.5,Games,0.0
5896,CNN Politics,30.449664,0.0,254,3.0,News,0.0
5897,妙资理财-探索版（安全稳健高收益理财神器  ）,31.624192,0.0,0,0.0,Finance,0.0
5898,梦幻轩辕,267.6736,0.99,0,0.0,Games,0.0
